,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
12,12,1.6093854226350203e+18,1.6090147840198246e+18,1672542360000.0,2023-01-01 03:06:00,0.0,,@nanuramu Both brands can coexist despite the competition. Like Mother Diary and Amul in Delhi. Both brands  should instead focus on convincing the customers.,en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,7.0,3.0,https://twitter.com/PrasadSatya10/status/1609385422635020290,[],[],0.0,,False,4.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'nanuramu', 'name': 'Ramachandra.M| ರಾಮಚಂದ್ರ.ಎಮ್', 'id': '1638468414'}]",,,,
13,13,1.60938004625451e+18,1.6093767863869153e+18,1672541078000.0,2023-01-01 02:44:38,0.0,,@jyotishiralee Wish you also a happy new year Jyothi.,en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,7.0,2.0,https://twitter.com/PrasadSatya10/status/1609380046254510080,[],[],0.0,,False,2.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'jyotishiralee', 'name': 'Jyoti  Shiralee', 'id': '341330799'}]",,,,
14,14,1.6093785924416307e+18,1.609353244681343e+18,1672540731000.0,2023-01-01 02:38:51,0.0,,"@Firezstarter1 Surely, ADA has applied its mind on the creation of the facility shared by more than one platform.",en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,7.0,2.0,https://twitter.com/PrasadSatya10/status/1609378592441630721,[],[],0.0,,False,0.0,2.0,0.0,,None,,,,,,,"[{'screen_name': 'Firezstarter1', 'name': 'Firestarter', 'id': '295396972'}]",,,,
15,15,1.6093781021904445e+18,1.6090713018258227e+18,1672540615000.0,2023-01-01 02:36:55,0.0,,@India_Progress Single 10% slab for all goods and services will fit into the logic.,en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,7.0,2.0,https://twitter.com/PrasadSatya10/status/1609378102190444545,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'India_Progress', 'name': 'Realist_Indian', 'id': '64433320'}]",,,,
16,16,1.6093770380367872e+18,1.6091589346985452e+18,1672540361000.0,2023-01-01 02:32:41,0.0,,"@svaradarajan @thewire_in Good ,if your assessment is correct. No Pakistan please.",en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,7.0,2.0,https://twitter.com/PrasadSatya10/status/1609377038036787201,[],[],0.0,,False,13.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'svaradarajan', 'name': 'Siddharth', 'id': '21014078'}, {'screen_name': 'thewire_in', 'name': 'The Wire', 'id': '3150940290'}]",,,,
17,17,1.6093707554307482e+18,1.6092611223388283e+18,1672538863000.0,2023-01-01 02:07:43,0.0,,"@HariRam42245512 @hamsanandi @maidros78 Treatment of every disease is a relay race with many specialists, and MRI is one of the way points ? Most patients require a good physician in the neighborhood but are happier  when they meet  a series of specialists.",en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,7.0,2.0,https://twitter.com/PrasadSatya10/status/1609370755430748160,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'HariRam42245512', 'name': 'Shiv @bennedose', 'id': '1536160116738641922'}, {'screen_name': 'hamsanandi', 'name': 'ಹಂಸಾನಂದಿ Hamsanandi हंसानन्दि', 'id': '18636235'}, {'screen_name': 'maidros78', 'name': 'Shanmukha ಷಣ್ಮುಖ ষণ্মুখ షణ్ముఖ 𑆰𑆟𑇀𑆩𑆶𑆒 ཤནྨུཁ', 'id': '2151830718'}]",,,,
18,18,1.6090855230539407e+18,1.6089744459512136e+18,1672470858000.0,2022-12-31 07:14:18,0.0,,@zoo_bear Shouldn't encroch Railway property. Period.,en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,6.0,7.0,https://twitter.com/PrasadSatya10/status/1609085523053940736,[],[],0.0,,False,5.0,0.0,1.0,,None,,,,,,,"[{'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}]",,,,
19,19,1.6090746264702403e+18,1.609031774927192e+18,1672468260000.0,2022-12-31 06:31:00,0.0,,"@niravstoons Samsung - traded dry fish ,noodles, and groceries",en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,6.0,6.0,https://twitter.com/PrasadSatya10/status/1609074626470240257,[],[],0.0,,False,38.0,0.0,7.0,,None,,,,,,,"[{'screen_name': 'niravstoons', 'name': 'Nirav Kanodra', 'id': '212790576'}]",,,,
20,20,1.609069087577215e+18,1.6090597376179937e+18,1672466940000.0,2022-12-31 06:09:00,0.0,,@alpha_defense @raflanker Accident rates factor these efforts.,en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,6.0,6.0,https://twitter.com/PrasadSatya10/status/1609069087577214978,[],[],0.0,,False,7.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'alpha_defense', 'name': 'Alpha Defense™', 'id': '1044193017731547137'}, {'screen_name': 'raflanker', 'name': 'Raflanker 🇮🇳', 'id': '1396877689076649984'}]",,,,
21,21,1.6090612426516972e+18,1.6088485361370112e+18,1672465069000.0,2022-12-31 05:37:49,0.0,,@Tej_Intel  https://t.co/SC3XRF7eEE,qme,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,6.0,5.0,https://twitter.com/PrasadSatya10/status/1609061242651697152,['https://twitter.com/Amitraaz/status/1300998530685837319?t=JPXJ5OutF_effV2MmSb-fw&s=19'],[],0.0,,False,2.0,0.0,1.0,https://twitter.com/Amitraaz/status/1300998530685837319?t=JPXJ5OutF_effV2MmSb-fw&s=19,None,,,,,,,"[{'screen_name': 'Tej_Intel', 'name': '_Tej_', 'id': '3382131693'}]",,,,
22,22,1.6090480905852027e+18,1.6090424061708534e+18,1672461934000.0,2022-12-31 04:45:34,0.0,,@elmihiro Only 'Uncle Chips' can make chips.,en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,6.0,4.0,https://twitter.com/PrasadSatya10/status/1609048090585202688,[],[],0.0,,False,12.0,0.0,1.0,,None,,,,,,,"[{'screen_name': 'elmihiro', 'name': 'Mihir', 'id': '385660566'}]",,,,
23,23,1.6090389483320812e+18,1.608753635525296e+18,1672459754000.0,2022-12-31 04:09:14,0.0,,@FrontlinerUV @kela_khayga PTAE7  https://t.co/6ZX07BRtt1,und,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,6.0,4.0,https://twitter.com/PrasadSatya10/status/1609038948332081152,['http://www.jetflightpro.com/2013/08/ptae-7-indias-first-flight-worthy.html?m=1'],[],0.0,,False,3.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'FrontlinerUV', 'name': 'Frontliner', 'id': '1257304275966783488'}, {'screen_name': 'kela_khayga', 'name': 'Legends of Subcontinent', 'id': '1589143821648277505'}]",,,,
24,24,1.6090009334129992e+18,1.6088485361370112e+18,1672450690000.0,2022-12-31 01:38:10,0.0,,@Tej_Intel These systems will be replaced with indigenous systems under development   https://t.co/Lv2LIJG51U,en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,6.0,1.0,https://twitter.com/PrasadSatya10/status/1609000933412999174,['http://fullafterburner.weebly.com/next-gen-weapons/tapas-bh-201-indias-own-predator-uav'],[],0.0,,False,17.0,3.0,2.0,,None,,,,,,,"[{'screen_name': 'Tej_Intel', 'name': '_Tej_', 'id': '3382131693'}]",,,,
25,25,1.6088136361806766e+18,1.6084342511497626e+18,1672406035000.0,2022-12-30 13:13:55,0.0,,@Indian_Index How much of Indian is Indian ?,en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,5.0,13.0,https://twitter.com/PrasadSatya10/status/1608813636180676611,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'Indian_Index', 'name': 'The Indian Index', 'id': '1074967171686486017'}]",,,,
26,26,1.6088047481442836e+18,1.6087487427773972e+18,1672403916000.0,2022-12-30 12:38:36,0.0,,@BefittingFacts @BJP4Bengal Should keep politics out of such formal events.,en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,5.0,12.0,https://twitter.com/PrasadSatya10/status/1608804748144283650,[],[],0.0,,False,1.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'BefittingFacts', 'name': 'Facts', 'id': '1289235667516456962'}, {'screen_name': 'BJP4Bengal', 'name': 'BJP Bengal', 'id': '2984417534'}]",,,,
27,27,1.608796175913857e+18,1.6087943816535409e+18,1672401872000.0,2022-12-30 12:04:32,0.0,,@vjgtweets Agree.The tourism potential could have been better exploited by improving infrastructure and cleanliness.,en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,5.0,12.0,https://twitter.com/PrasadSatya10/status/1608796175913857027,[],[],0.0,,False,2.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'vjgtweets', 'name': 'Vishal Ganesan', 'id': '906300411258183681'}]",,,,
28,28,1.6087053318777938e+18,1.6086680130663465e+18,1672380214000.0,2022-12-30 06:03:34,0.0,,@Ramandeep_Bajwa @adgpi @rwac48 @colhunnybakshi Always wiser after leading the saddle.,en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,5.0,6.0,https://twitter.com/PrasadSatya10/status/1608705331877793792,[],[],0.0,,False,1.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'Ramandeep_Bajwa', 'name': 'Ramandeep Bajwa', 'id': '206310275'}, {'screen_name': 'adgpi', 'name': 'ADG PI - INDIAN ARMY', 'id': '1227253801'}, {'screen_name': 'rwac48', 'name': 'Lt Gen H S Panag(R)', 'id': '54463072'}, {'screen_name': 'colhunnybakshi', 'name': 'Col Hunny Bakshi, VSM', 'id': '1192236064649490432'}]",,,,
29,29,1.6086972991313306e+18,1.6086785292937748e+18,1672378298000.0,2022-12-30 05:31:38,0.0,,@NarenMenon1 Thinks running a successful business needs only  political connections .,en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,5.0,5.0,https://twitter.com/PrasadSatya10/status/1608697299131330560,[],[],0.0,,False,14.0,1.0,0.0,,None,,,,,,,"[{'screen_name': 'NarenMenon1', 'name': 'Naren Menon', 'id': '1290278593'}]",,,,
30,30,1.6086910214955377e+18,1.608377660123779e+18,1672376802000.0,2022-12-30 05:06:42,0.0,,@RailwaySeva @GargaC @AshwiniVaishnaw @RailMinIndia Railways have put an end to Gargaji's hate mongering.,en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,5.0,5.0,https://twitter.com/PrasadSatya10/status/1608691021495537670,[],[],0.0,,False,1.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'RailwaySeva', 'name': 'RailwaySeva', 'id': '945918632642494464'}, {'screen_name': 'GargaC', 'name': 'Garga Chatterjee', 'id': '558381779'}, {'screen_name': 'AshwiniVaishnaw', 'name': 'Ashwini Vaishnaw', 'id': '852579395315171328'}, {'screen_name': 'RailMinIndia', 'name': 'Ministry of Railways', 'id': '2602959463'}]",,,,
31,31,1.608648203498586e+18,1.608643238180819e+18,1672366593000.0,2022-12-30 02:16:33,0.0,,"@DivaJain2 Why FDA ,why shouldnt Indian regulators do their job more effectively?",en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,5.0,2.0,https://twitter.com/PrasadSatya10/status/1608648203498586113,[],[],0.0,,False,6.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'DivaJain2', 'name': 'Diva Jain', 'id': '1221353787656261632'}]",,,,
32,32,1.6086478581856993e+18,1.608332761106092e+18,1672366511000.0,2022-12-30 02:15:11,0.0,,@sbabones Alternate narrative  https://t.co/LsiEN0RmPi,de,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,5.0,2.0,https://twitter.com/PrasadSatya10/status/1608647858185699334,['https://twitter.com/vjgtweets/status/1608319084554485761?t=5YyYC1zI95saUAusWqrQeA&s=19'],[],0.0,,False,0.0,0.0,0.0,https://twitter.com/vjgtweets/status/1608319084554485761?t=5YyYC1zI95saUAusWqrQeA&s=19,None,,,,,,,"[{'screen_name': 'sbabones', 'name': 'Salvatore Babones', 'id': '233865466'}]",,,,
33,33,1.6086465758191944e+18,1.6086436006190162e+18,1672366205000.0,2022-12-30 02:10:05,0.0,,@Vikramaditya_85 Yup. All you need to make money is to connect with political leaders. We need to change school curricula. We will see many more billionaires.,en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,5.0,2.0,https://twitter.com/PrasadSatya10/status/1608646575819194370,[],[],0.0,,False,3.0,1.0,0.0,,None,,,,,,,"[{'screen_name': 'Vikramaditya_85', 'name': 'Vikramaditya', 'id': '1618220118'}]",,,,
34,34,1.608644475328557e+18,1.608643021092057e+18,1672365704000.0,2022-12-30 02:01:44,0.0,,@elmihiro Hearing conflicting noises in the media. Not yet concluded if Modi has won ot lost in the last round of elections.,en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,5.0,2.0,https://twitter.com/PrasadSatya10/status/1608644475328557064,[],[],0.0,,False,1.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'elmihiro', 'name': 'Mihir', 'id': '385660566'}]",,,,
35,35,1.6084997497072148e+18,1.6084726521042289e+18,1672331199000.0,2022-12-29 16:26:39,0.0,,@hirentrivedi88 @lca_tejas_ Yup,und,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,4.0,16.0,https://twitter.com/PrasadSatya10/status/1608499749707214848,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'hirentrivedi88', 'name': 'Hiren Trivedi', 'id': '1511255141197893635'}, {'screen_name': 'lca_tejas_', 'name': 'LCA Tejas Fan🇮🇳', 'id': '1306647913674620935'}]",,,,
36,36,1.6084948508188344e+18,1.6084726521042289e+18,1672330031000.0,2022-12-29 16:07:11,0.0,,@lca_tejas_ Only one was useful.,en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,4.0,16.0,https://twitter.com/PrasadSatya10/status/1608494850818834433,[],[],0.0,,False,12.0,1.0,0.0,,None,,,,,,,"[{'screen_name': 'lca_tejas_', 'name': 'LCA Tejas Fan🇮🇳', 'id': '1306647913674620935'}]",,,,
37,37,1.608447440310657e+18,1.6083577018092134e+18,1672318727000.0,2022-12-29 12:58:47,0.0,,@jai_menon INC expects to challenge the incumbent government with these leaders.,en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,4.0,12.0,https://twitter.com/PrasadSatya10/status/1608447440310657024,[],[],0.0,,False,1.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'jai_menon', 'name': 'Jai Menon', 'id': '55815821'}]",,,,
38,38,1.608344086540583e+18,1.608335295312986e+18,1672294086000.0,2022-12-29 06:08:06,0.0,,@PrabhuChawla @covidshield @covaxinIN @mansukhmandviya @PMOIndia Why should anybody  stock vaccines  when there is no demand ?,en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,4.0,6.0,https://twitter.com/PrasadSatya10/status/1608344086540582912,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'PrabhuChawla', 'name': 'PrabhuChawla', 'id': '40400019'}, {'screen_name': 'covidshield', 'name': 'Covidshield', 'id': '1243775268449177601'}, {'screen_name': 'covaxinIN', 'name': 'COVAXIN® INDIA', 'id': '1368061788114219008'}, {'screen_name': 'mansukhmandviya', 'name': 'Dr Mansukh Mandaviya', 'id': '432697203'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}]",,,,
39,39,1.608337499864322e+18,1.6083248684703744e+18,1672292516000.0,2022-12-29 05:41:56,0.0,,@ians_india @Jairam_Ramesh Jairamji shouldn't jump to conclusions and tarnish the image of  Indian pharma industry without investigation. The previous Ghana story turned out to be a damp squib. Hating the current government shouldn't translate to tarnishing the industry and the country.,en,[],[],8.09969556852609e+17,8.09969556852609e+17,PrasadSatya10,Prasad Satya,4.0,5.0,https://twitter.com/PrasadSatya10/status/1608337499864322049,[],[],0.0,,False,2.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'ians_india', 'name': 'IANS', 'id': '141584822'}, {'screen_name': 'Jairam_Ramesh', 'name': 'Jairam Ramesh', 'id': '2547533580'}]",,,,
40,0,1.609154701878268e+18,1.609154701878268e+18,1672487352000.0,2022-12-31 11:49:12,0.0,,This year will bring a reduction in limitations related to finance and health.  This I promise myself.  #HappyNewYear,en,['happynewyear'],[],1.3859890904414986e+18,1.3859890904414986e+18,Nishwins1,Nishwins,6.0,11.0,https://twitter.com/Nishwins1/status/1609154701878267904,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,[],,,,
41,1,1.6091292404229325e+18,1.6088696348786237e+18,1672481281000.0,2022-12-31 10:08:01,0.0,,@thyagarajan_law @memorable_90s No,und,[],[],1.3859890904414986e+18,1.3859890904414986e+18,Nishwins1,Nishwins,6.0,10.0,https://twitter.com/Nishwins1/status/1609129240422932481,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'thyagarajan_law', 'name': 'Thyagarajan Narendran', 'id': '1270961088352317445'}, {'screen_name': 'memorable_90s', 'name': '90skid', 'id': '980996487382536192'}]",,,,
42,2,1.609061188813607e+18,1.6086820147603988e+18,1672465056000.0,2022-12-31 05:37:36,0.0,,@AbhinandhanMiG2 @DennisCricket_ Pant is a Brahmin,en,[],[],1.3859890904414986e+18,1.3859890904414986e+18,Nishwins1,Nishwins,6.0,5.0,https://twitter.com/Nishwins1/status/1609061188813606914,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'AbhinandhanMiG2', 'name': 'ABHINANDHAN PILOT 🇮🇳🐄🍺💩☕️', 'id': '1588036900295671810'}, {'screen_name': 'DennisCricket_', 'name': 'Dennis', 'id': '1289847366'}]",,,,
43,3,1.607958921817514e+18,1.6075995636025262e+18,1672202256000.0,2022-12-28 04:37:36,0.0,,@Hiraviews @majorgauravarya  https://t.co/qbuR5jzErg,qme,[],[],1.3859890904414986e+18,1.3859890904414986e+18,Nishwins1,Nishwins,3.0,4.0,https://twitter.com/Nishwins1/status/1607958921817513985,[],['https://pbs.twimg.com/tweet_video_thumb/FlCeHHeaUAEl9H_.jpg'],1.0,https://pbs.twimg.com/tweet_video_thumb/FlCeHHeaUAEl9H_.jpg,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'Hiraviews', 'name': 'Hira Views Official', 'id': '1230908877404807169'}]",,,,
44,4,1.6076285113843425e+18,1.6076285113843425e+18,1672123480000.0,2022-12-27 06:44:40,0.0,,"What a superb player Marco Jansen is, reminds of a younger version of Azharuddin in his hay days.Beautiful strokeplay.  #AUSvsSA",en,['ausvssa'],[],1.3859890904414986e+18,1.3859890904414986e+18,Nishwins1,Nishwins,2.0,6.0,https://twitter.com/Nishwins1/status/1607628511384342529,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,[],,,,
45,5,1.607091945511465e+18,1.60698797168486e+18,1671995552000.0,2022-12-25 19:12:32,0.0,,@jawharsircar Just business,en,[],[],1.3859890904414986e+18,1.3859890904414986e+18,Nishwins1,Nishwins,7.0,19.0,https://twitter.com/Nishwins1/status/1607091945511464961,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'jawharsircar', 'name': 'Jawhar Sircar', 'id': '579049958'}]",,,,
