,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
10,10,1.60443273806438e+18,1.604324838382121e+18,1671361548000.0,2022-12-18 11:05:48,0.0,,@SlipperyTweets @Faisal221290 @Tiny_Dhillon @MirYanaSY @Arzookazmi30 @fakharzai7 Theek katha,hi,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,7.0,11.0,https://twitter.com/Bdjena988/status/1604432738064379904,[],[],0.0,,False,1.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'SlipperyTweets', 'name': 'Situn Mohapatra', 'id': '91216771'}, {'screen_name': 'Faisal221290', 'name': 'Faisal Iqbal Khan', 'id': '1513411119007817730'}, {'screen_name': 'Tiny_Dhillon', 'name': 'KJS DHILLON🇮🇳', 'id': '1095392641095745536'}, {'screen_name': 'MirYanaSY', 'name': 'Yana Mir', 'id': '1100302269570936832'}, {'screen_name': 'Arzookazmi30', 'name': 'Arzoo Kazmi|आरज़ू काज़मी | آرزو کاظمی | 🇵🇰✒️🖋🕊', 'id': '1084388130940166144'}, {'screen_name': 'fakharzai7', 'name': 'Fakhar Yousafzai', 'id': '1138862431'}]",,,,
11,11,1.6043265373433528e+18,1.603992161044689e+18,1671336228000.0,2022-12-18 04:03:48,0.0,,@sandeep_PT If that be so then its better to have an undemocratic leader without war than democratic leader who brought upon us this misery..1962 a debacle for some democratic guy not even accepting that Chinese can do such an act..,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,7.0,4.0,https://twitter.com/Bdjena988/status/1604326537343352832,[],[],0.0,,False,1.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'sandeep_PT', 'name': 'Sandeep Manudhane', 'id': '62745586'}]",,,,
12,12,1.6041842366130463e+18,1.6040787064648172e+18,1671302300000.0,2022-12-17 18:38:20,0.0,,@MrinalPande1 Aap apne Nana ke baare mein bata dijiye..,hi,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,6.0,18.0,https://twitter.com/Bdjena988/status/1604184236613046272,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'MrinalPande1', 'name': 'Mrinal Pande', 'id': '2408615534'}]",,,,
13,13,1.6041834781906412e+18,1.604000896035459e+18,1671302120000.0,2022-12-17 18:35:20,0.0,,"@SaketGokhale @amitmalviya Jisdin Yogi ji ka Nazar tum pe gaya na Gukhale, holes in ur body would be misaligned..so don't swear by the niceness or patience of one govt..there are so many govts..u will reap what u sow",en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,6.0,18.0,https://twitter.com/Bdjena988/status/1604183478190641157,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'SaketGokhale', 'name': 'Saket Gokhale', 'id': '24857905'}, {'screen_name': 'amitmalviya', 'name': 'Amit Malviya', 'id': '95588504'}]",,,,
14,14,1.6041821646394778e+18,1.6041026241268285e+18,1671301806000.0,2022-12-17 18:30:06,0.0,,@amit2677 @Nasfir7 @ashajadeja325 Bhai Ummah ko jo maante hain...Morocco jeeta nahi..nahi to aapko pata hi hai,hi,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,6.0,18.0,https://twitter.com/Bdjena988/status/1604182164639477760,[],[],0.0,,False,4.0,1.0,0.0,,None,,,,,,,"[{'screen_name': 'amit2677', 'name': 'Amit Prakash', 'id': '1441415290768670724'}, {'screen_name': 'Nasfir7', 'name': 'Nasfir Bin Nizar', 'id': '110100059'}, {'screen_name': 'ashajadeja325', 'name': 'Asha Jadeja Motwani 🇮🇳🇺🇸', 'id': '44699176'}]",,,,
15,15,1.6041815911816438e+18,1.6039466049347502e+18,1671301670000.0,2022-12-17 18:27:50,0.0,,@SaketGokhale He doesn't even know..rather you focus on representing ur party and its ideologies well to the electorate..that may be of some help,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,6.0,18.0,https://twitter.com/Bdjena988/status/1604181591181643776,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'SaketGokhale', 'name': 'Saket Gokhale', 'id': '24857905'}]",,,,
16,16,1.604181252965544e+18,1.6039466049347502e+18,1671301589000.0,2022-12-17 18:26:29,0.0,,"@SaketGokhale Mr Gokhale, this is the difference..u slander Mr Modi with personal attacks day in and out and doesn't even know u exist in human form..try as hard as u can but can't achieve what he has even if u take multiple births",en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,6.0,18.0,https://twitter.com/Bdjena988/status/1604181252965543937,[],[],0.0,,False,0.0,1.0,0.0,,None,,,,,,,"[{'screen_name': 'SaketGokhale', 'name': 'Saket Gokhale', 'id': '24857905'}]",,,,
17,17,1.6039368430570947e+18,1.6035922757871534e+18,1671243317000.0,2022-12-17 02:15:17,0.0,,"@javedume @_pallavighosh Good u said so..How about people voting on the basis of religion..because some vote on the basis of religion, others select a religion based party to rule India..",en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,6.0,2.0,https://twitter.com/Bdjena988/status/1603936843057094656,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'javedume', 'name': 'جاوید Jανεd', 'id': '88117234'}, {'screen_name': '_pallavighosh', 'name': 'pallavi ghosh', 'id': '42043572'}]",,,,
18,18,1.6038171540630036e+18,1.603754560581161e+18,1671214781000.0,2022-12-16 18:19:41,0.0,,@MANJULtoons Sunai Kam de raha ke..China Peet Rahi hai humare Jawaanon ko? Aur is ghatiya aadmi ko kaise pata chala..China walon ne bola kya? Video dekhte nahi kya,hi,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,5.0,18.0,https://twitter.com/Bdjena988/status/1603817154063003648,[],[],0.0,,False,2.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'MANJULtoons', 'name': 'MANJUL', 'id': '40673794'}]",,,,
19,19,1.6037875542427116e+18,1.6037199398644e+18,1671207724000.0,2022-12-16 16:22:04,0.0,,"@divyaspandana Having a choice in the personal domain isn't akin to the public domain..and this goes for men and women equally..so stop this Ma Durga.. misogyny first, u may sound a bit logical..Ma Durga isn't Deepika's choice of clothes for sure..",en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,5.0,16.0,https://twitter.com/Bdjena988/status/1603787554242711558,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'divyaspandana', 'name': 'Ramya/Divya Spandana', 'id': '62101279'}]",,,,
20,20,1.603697997576958e+18,1.6036186227732767e+18,1671186372000.0,2022-12-16 10:26:12,0.0,,@JhaSanjay Does this congress reject even deserve a reply ..,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,5.0,10.0,https://twitter.com/Bdjena988/status/1603697997576957954,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'JhaSanjay', 'name': 'Sanjay Jha', 'id': '50943008'}]",,,,
21,21,1.6036883398480364e+18,1.603596394761048e+18,1671184069000.0,2022-12-16 09:47:49,0.0,,@ChMuhammadUsam2 @chichakechacha @mitesh654 @FadiMugh4l @UrbanShrink @BBhuttoZardari Do you even have a state..leave alone being facist one..we the citizens don't have any issue staying here but problem tum logon ko hai..there are more Muslims in this so called facist state (as per some mentally bankrupt people) than ur La La land's entire population..,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,5.0,9.0,https://twitter.com/Bdjena988/status/1603688339848036352,[],[],0.0,,False,1.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'ChMuhammadUsam2', 'name': 'USAMA', 'id': '1120001297665744896'}, {'screen_name': 'chichakechacha', 'name': 'Chichcha Ke Chachcha', 'id': '1496725452815474688'}, {'screen_name': 'mitesh654', 'name': 'Mitesh', 'id': '2502052692'}, {'screen_name': 'FadiMugh4l', 'name': 'Fadi🤴', 'id': '922694237052964864'}, {'screen_name': 'UrbanShrink', 'name': '@UrbanShrink', 'id': '236671951'}, {'screen_name': 'BBhuttoZardari', 'name': 'BilawalBhuttoZardari', 'id': '339040963'}]",,,,
22,22,1.603686845971583e+18,1.6031863858671452e+18,1671183713000.0,2022-12-16 09:41:53,0.0,,@UrduAnalyst @ashutoshd1770 @Adm_Gen_Alladin @Sanjay_Dixit I just agree with ur first sentence and that's it..rest all is whataboutery..,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,5.0,9.0,https://twitter.com/Bdjena988/status/1603686845971582976,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'UrduAnalyst', 'name': 'Urdu Analyst', 'id': '891453177899438080'}, {'screen_name': 'ashutoshd1770', 'name': 'Ashutosh', 'id': '1515683042924597248'}, {'screen_name': 'Adm_Gen_Alladin', 'name': 'Sachin', 'id': '942640006010626048'}, {'screen_name': 'Sanjay_Dixit', 'name': 'Sanjay Dixit ಸಂಜಯ್ ದೀಕ್ಷಿತ್ संजय दीक्षित', 'id': '101779040'}]",,,,
23,23,1.603578260532908e+18,1.6033987778635735e+18,1671157825000.0,2022-12-16 02:30:25,0.0,,@Nidhi Civil liberties need not necessarily be ratified by these people in supporting uncivil objectification of women..now please don't say who am I to decide what's civil or uncivil..I reserve the right as much as you to decide things based on our value system..the song is gross,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,5.0,2.0,https://twitter.com/Bdjena988/status/1603578260532908035,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'Nidhi', 'name': 'Nidhi Razdan', 'id': '3184454384'}]",,,,
24,24,1.6034505602415985e+18,1.6033515684635034e+18,1671127378000.0,2022-12-15 18:02:58,0.0,,@PreetiChoudhry Others are as much free to boycott as much u r to watch it..so why is this gyan?? Jaake dekho,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,4.0,18.0,https://twitter.com/Bdjena988/status/1603450560241598464,[],[],0.0,,False,0.0,1.0,0.0,,None,,,,,,,"[{'screen_name': 'PreetiChoudhry', 'name': 'Preeti Choudhry', 'id': '927652440'}]",,,,
25,25,1.60344645343078e+18,1.6031863858671452e+18,1671126399000.0,2022-12-15 17:46:39,0.0,,@UrduAnalyst @ashutoshd1770 @Adm_Gen_Alladin @Sanjay_Dixit Let people decide who is their God or who they want to accept without being coerced..problem starts when you unnecessarily force them down the throat of others..stop that even Allah won't be too happy on this,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,4.0,17.0,https://twitter.com/Bdjena988/status/1603446453430779904,[],[],0.0,,False,2.0,1.0,0.0,,None,,,,,,,"[{'screen_name': 'UrduAnalyst', 'name': 'Urdu Analyst', 'id': '891453177899438080'}, {'screen_name': 'ashutoshd1770', 'name': 'Ashutosh', 'id': '1515683042924597248'}, {'screen_name': 'Adm_Gen_Alladin', 'name': 'Sachin', 'id': '942640006010626048'}, {'screen_name': 'Sanjay_Dixit', 'name': 'Sanjay Dixit ಸಂಜಯ್ ದೀಕ್ಷಿತ್ संजय दीक्षित', 'id': '101779040'}]",,,,
26,26,1.6034457872494756e+18,1.6034108482731581e+18,1671126240000.0,2022-12-15 17:44:00,0.0,,@puneetsinghlive Bhai chin ke border mein bahut jagah Khali hai..kabhi jao ladne ke liye..Pathan ka virodh ka pata nahi chalega,hi,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,4.0,17.0,https://twitter.com/Bdjena988/status/1603445787249475589,[],[],0.0,,False,3.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'puneetsinghlive', 'name': 'Puneet Kumar Singh', 'id': '762190716781096960'}]",,,,
27,27,1.6034447772191293e+18,1.603268777612714e+18,1671126000000.0,2022-12-15 17:40:00,0.0,,@skatibettu @Hannanshaikh159 @SaketGokhale Bro would you mind asking that gokhale character who oversimplifies things beyond his IQ and passing comments on everyone please,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,4.0,17.0,https://twitter.com/Bdjena988/status/1603444777219129345,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'skatibettu', 'name': 'katibettu Sudhindra/ ಕಾಟಿಬೆಟ್ಟು ಸುಧೀಂದ್ರ', 'id': '203475913'}, {'screen_name': 'Hannanshaikh159', 'name': 'Abdul Hannan Shaikh', 'id': '142607298'}, {'screen_name': 'SaketGokhale', 'name': 'Saket Gokhale', 'id': '24857905'}]",,,,
28,28,1.603443679917904e+18,1.6034188350836777e+18,1671125738000.0,2022-12-15 17:35:38,0.0,,@MahuaMoitra @kumarsami16 All Indians did fight for freedom that we enjoy today..some took the credit and some remained the unknown..listing them as top 10/ 100 is principally flawed..A young Baji Rout who braved the British bullet is equal if not more to those top 100..Any PVC?,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,4.0,17.0,https://twitter.com/Bdjena988/status/1603443679917903872,[],[],0.0,,False,1.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'MahuaMoitra', 'name': 'Mahua Moitra', 'id': '426431202'}, {'screen_name': 'kumarsami16', 'name': 'kumar', 'id': '1575862756678389761'}]",,,,
29,29,1.60270551002504e+18,1.6025474392772035e+18,1670949745000.0,2022-12-13 16:42:25,0.0,,@mpsharma56 @divya_16_ So who has invited u to reply sir by your logic..,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,2.0,16.0,https://twitter.com/Bdjena988/status/1602705510025039872,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'mpsharma56', 'name': 'M P Sharma 🇮🇳', 'id': '366701929'}, {'screen_name': 'divya_16_', 'name': 'दिव्या', 'id': '368753165'}]",,,,
30,30,1.602703905183658e+18,1.602609769621201e+18,1670949362000.0,2022-12-13 16:36:02,0.0,,@sagarikaghose What exactly do u want to debate? The magnitude of  loss in 1962 necessitated Mr Nehru to sit in opposition rather than making a hero of him for allowing the opposition to speak..did he even have a choice?,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,2.0,16.0,https://twitter.com/Bdjena988/status/1602703905183657984,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'sagarikaghose', 'name': 'Sagarika Ghose', 'id': '56312411'}]",,,,
31,31,1.6026997973661778e+18,1.6025508222396375e+18,1670948383000.0,2022-12-13 16:19:43,0.0,,@vasumunish @alishan_jafri @RichaChadha Such a sensible tweet..hope Mr Jafri has the brains to understand and heart to accept the difference...,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,2.0,16.0,https://twitter.com/Bdjena988/status/1602699797366177792,[],[],0.0,,False,1.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'vasumunish', 'name': 'Munishwar Vasudeva', 'id': '720116800487309313'}, {'screen_name': 'alishan_jafri', 'name': 'Alishan Jafri', 'id': '1444305442511863810'}, {'screen_name': 'RichaChadha', 'name': 'RichaChadha', 'id': '207888272'}]",,,,
32,32,1.6023221249786798e+18,1.6021681295176745e+18,1670858338000.0,2022-12-12 15:18:58,0.0,,@HUSAINNN @taslimanasreen Ethiopia and other African countries have produced world class marathoners..so every country has their favourite sports and yes we must improve in football too but how on earth you can bring in PM in this..that too with a distasteful remark...,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,1.0,15.0,https://twitter.com/Bdjena988/status/1602322124978679808,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'HUSAINNN', 'name': 'Mufassir Ansari', 'id': '140725369'}, {'screen_name': 'taslimanasreen', 'name': 'taslima nasreen', 'id': '76858507'}]",,,,
33,33,1.6018083407695708e+18,1.6017712008746557e+18,1670735843000.0,2022-12-11 05:17:23,0.0,,@sagarikaghose @BJP4India @INCIndia @timesofindia Some very good points were brought out...good analysis,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,7.0,5.0,https://twitter.com/Bdjena988/status/1601808340769570817,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'sagarikaghose', 'name': 'Sagarika Ghose', 'id': '56312411'}, {'screen_name': 'BJP4India', 'name': 'BJP', 'id': '207809313'}, {'screen_name': 'INCIndia', 'name': 'Congress', 'id': '1153045459'}, {'screen_name': 'timesofindia', 'name': 'The Times Of India', 'id': '134758540'}]",,,,
34,34,1.601651144442667e+18,1.6015207693640294e+18,1670698364000.0,2022-12-10 18:52:44,0.0,,@gauravsabnis But aren't u an anti hindu??,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,6.0,18.0,https://twitter.com/Bdjena988/status/1601651144442667009,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'gauravsabnis', 'name': 'Gaurav Sabnis', 'id': '22513829'}]",,,,
35,35,1.6016503963130634e+18,1.6014790522414244e+18,1670698186000.0,2022-12-10 18:49:46,0.0,,"@SaketGokhale Chumtiye..ye pehle kar liye hote..before chest beating (shared-Not my own) and when u would have obtained ur own, you could have posted on twitter..par khud maang ke khate ho isi liye baki sab bhi waise lagte hain..TMC spokesperson",en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,6.0,18.0,https://twitter.com/Bdjena988/status/1601650396313063425,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'SaketGokhale', 'name': 'Saket Gokhale', 'id': '24857905'}]",,,,
36,36,1.601614016354603e+18,1.6014678304611615e+18,1670689512000.0,2022-12-10 16:25:12,0.0,,@TanushreePande Why these journalists (a sizeable number) think they are qualified to give faltu ka gyan on each and everything..freedom isn't absolute..comes with reasonable restraint,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,6.0,16.0,https://twitter.com/Bdjena988/status/1601614016354603008,[],[],0.0,,False,2.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'TanushreePande', 'name': 'Tanushree Pandey', 'id': '2559281330'}]",,,,
37,37,1.6016132789414502e+18,1.6010362594259436e+18,1670689336000.0,2022-12-10 16:22:16,0.0,,@kohliseetu Taking things like freedom a bit too far..this can't be normalised if in public..yes boys can be taught not to ogle but girls should also be taught to abstain from nudity..teaching civility isn't only for boys..it's for everyone and nothing is absolute.. ridiculous defence,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,6.0,16.0,https://twitter.com/Bdjena988/status/1601613278941450241,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'kohliseetu', 'name': 'Seetu Mahajan Kohli', 'id': '763954903'}]",,,,
38,38,1.6011788960364298e+18,1.6010900076281242e+18,1670585771000.0,2022-12-09 11:36:11,0.0,,@abdullateef11 @Sachin51416389 @ANI The community u despise in this whole world is ur myopic view..Draw out any data from any period..the stats will speak volumes..You see around our neighborhood..You may not accept it publicly but remember this community wasn't there in Peshawar school shooting or twin tower blast,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,5.0,11.0,https://twitter.com/Bdjena988/status/1601178896036429824,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'abdullateef11', 'name': 'Abdul Lateef', 'id': '117433544'}, {'screen_name': 'Sachin51416389', 'name': 'Sachin', 'id': '1149699714863886336'}, {'screen_name': 'ANI', 'name': 'ANI', 'id': '355989081'}]",,,,
39,39,1.6011769854554644e+18,1.6010900076281242e+18,1670585316000.0,2022-12-09 11:28:36,0.0,,"@abdullateef11 @Sachin51416389 @ANI I would have known so, had u condemned without naming Ayesha..The episode of Ayesha was condemned and a lot happened back then..but why this girl's case have to draw the similes of Ayesha? Would u like if tomorrow any such incident is compared with this 5 year old girl's example",en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,5.0,11.0,https://twitter.com/Bdjena988/status/1601176985455464448,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'abdullateef11', 'name': 'Abdul Lateef', 'id': '117433544'}, {'screen_name': 'Sachin51416389', 'name': 'Sachin', 'id': '1149699714863886336'}, {'screen_name': 'ANI', 'name': 'ANI', 'id': '355989081'}]",,,,
40,40,1.601144154527961e+18,1.6010900076281242e+18,1670577488000.0,2022-12-09 09:18:08,0.0,,@VajraisReal @AliKPCC @ANI Expecting too much buddy from him..They come with that birth right of victim card..they will defend every one of their ilk irrespective of the heinous act..,en,[],[],1.373322044616577e+18,1.373322044616577e+18,Bdjena988,Bdjena,5.0,9.0,https://twitter.com/Bdjena988/status/1601144154527961088,[],[],0.0,,False,5.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'VajraisReal', 'name': 'Veera', 'id': '1567919766987501568'}, {'screen_name': 'AliKPCC', 'name': 'ALI ASGAR', 'id': '939760745885065216'}, {'screen_name': 'ANI', 'name': 'ANI', 'id': '355989081'}]",,,,
