,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
12,12,1.608773921872175e+18,1.6087696096495247e+18,1672396567000.0,2022-12-30 10:36:07,0.0,,@SpiritOfCongres If you knew the money you are investing at place where thugs &amp; chors are in control you will also have same expression.,en,[],[],1.2221890648890982e+18,1.2221890648890982e+18,lonerangerin,Lone Ranger 🚩,5.0,10.0,https://twitter.com/lonerangerin/status/1608773921872175106,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'SpiritOfCongres', 'name': 'Spirit of Congress✋', 'id': '3903318556'}]",,,,
13,13,1.6087734386715894e+18,1.6087561333968978e+18,1672396452000.0,2022-12-30 10:34:12,0.0,,@MrSinha_ mulle ki jali...,et,[],[],1.2221890648890982e+18,1.2221890648890982e+18,lonerangerin,Lone Ranger 🚩,5.0,10.0,https://twitter.com/lonerangerin/status/1608773438671589376,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'MrSinha_', 'name': 'Mr Sinha', 'id': '1090084079964348419'}]",,,,
14,14,1.6087727547525407e+18,1.6084338282003497e+18,1672396288000.0,2022-12-30 10:31:28,0.0,,@Schandillia People like you can sell their living Mother.,en,[],[],1.2221890648890982e+18,1.2221890648890982e+18,lonerangerin,Lone Ranger 🚩,5.0,10.0,https://twitter.com/lonerangerin/status/1608772754752540672,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'Schandillia', 'name': 'Amit Schandillia', 'id': '1161306562062766085'}]",,,,
15,15,1.6087156385871544e+18,1.6086537090384814e+18,1672382671000.0,2022-12-30 06:44:31,0.0,,"@N0rbertElekes @CPKolkata Looks like paxistani, created a/c recently. He is also wishing death of Rishab Pant.",en,[],[],1.2221890648890982e+18,1.2221890648890982e+18,lonerangerin,Lone Ranger 🚩,5.0,6.0,https://twitter.com/lonerangerin/status/1608715638587154433,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'N0rbertElekes', 'name': 'Vanlentine ❤️ Day', 'id': '1494637789001891841'}, {'screen_name': 'CPKolkata', 'name': 'CP Kolkata', 'id': '882541162690519040'}]",,,,
16,16,1.608645470443942e+18,1.608516381854806e+18,1672365941000.0,2022-12-30 02:05:41,0.0,,@sakshijoshii SAKSHI JOSHI IS PARKING LOT TAXI,en,[],[],1.2221890648890982e+18,1.2221890648890982e+18,lonerangerin,Lone Ranger 🚩,5.0,2.0,https://twitter.com/lonerangerin/status/1608645470443941889,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'sakshijoshii', 'name': 'Sakshi Joshi', 'id': '105733665'}]",,,,
17,17,1.608425703321768e+18,1.6081407073610957e+18,1672313545000.0,2022-12-29 11:32:25,0.0,,@RenukaCCongress India i.e. Bharat was there 1000's of years before British gave birth to Congress through surrogacy.,en,[],[],1.2221890648890982e+18,1.2221890648890982e+18,lonerangerin,Lone Ranger 🚩,4.0,11.0,https://twitter.com/lonerangerin/status/1608425703321767938,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'RenukaCCongress', 'name': 'Renuka Chowdhury', 'id': '1043024752380530688'}]",,,,
18,18,1.60802467951582e+18,1.6080232963769917e+18,1672217933000.0,2022-12-28 08:58:53,0.0,,@shashank_ssj Milords will reject it outrightly &amp; impose a penalty on petitioner.,en,[],[],1.2221890648890982e+18,1.2221890648890982e+18,lonerangerin,Lone Ranger 🚩,3.0,8.0,https://twitter.com/lonerangerin/status/1608024679515820032,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'shashank_ssj', 'name': 'Shashank Shekhar Jha', 'id': '724098420'}]",,,,
19,19,1.6080240525722378e+18,1.6079891172663296e+18,1672217784000.0,2022-12-28 08:56:24,0.0,,@Jairam_Ramesh वही जहा चरसी का है,hi,[],[],1.2221890648890982e+18,1.2221890648890982e+18,lonerangerin,Lone Ranger 🚩,3.0,8.0,https://twitter.com/lonerangerin/status/1608024052572237824,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'Jairam_Ramesh', 'name': 'Jairam Ramesh', 'id': '2547533580'}]",,,,
20,0,1.6086972790196347e+18,1.608622111660331e+18,1672378294000.0,2022-12-30 05:31:34,0.0,,@narendramodi ऊँ शांति शांति 🙏🏻🙏🏻,hi,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,5.0,5.0,https://twitter.com/tuubol/status/1608697279019634689,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,
21,1,1.607577838705873e+18,1.607429088242991e+18,1672111398000.0,2022-12-27 03:23:18,0.0,,"@Starboy2079 Although the intent might be right, the treatment of the subject wasn't to the scale it ought to be. At many places, the story didn't connect. The acting of Akshay Kumar looks like he is in a hurry. You don't see real emotions. Of course, the director is to blame for this.",en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,2.0,3.0,https://twitter.com/tuubol/status/1607577838705872897,[],[],0.0,,False,11.0,1.0,0.0,,None,,,,,,,"[{'screen_name': 'Starboy2079', 'name': 'ST⭐R Boy (Agenda Buster)', 'id': '1515651214200823814'}]",,,,
22,2,1.6075717696276398e+18,1.60719962605423e+18,1672109951000.0,2022-12-27 02:59:11,0.0,,@Girishvhp @Pratik_Dublin How could someone cut some fellow human beings' hands just because they don't follow their faith?  What kind of faith compels you to think and act like that?  Is it not satanic to act like this?,en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,2.0,2.0,https://twitter.com/tuubol/status/1607571769627639808,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'Girishvhp', 'name': 'Girish Bharadwaj', 'id': '367719464'}, {'screen_name': 'Pratik_Dublin', 'name': 'PRATIK प्रतिक', 'id': '101030335'}]",,,,
23,3,1.6043314911938929e+18,1.6040747703411876e+18,1671337409000.0,2022-12-18 04:23:29,0.0,,@rishibagree India's World Rankings  Rankings     2014     2022  Economy       10th    5th Auto sales      7th     4th Electricity       4th     3rd Mobile prod   12th    2nd Steel Prod      4th     2nd Climate chg   31st    10th GI index          83rd     40th WGI index       103       49,en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,7.0,4.0,https://twitter.com/tuubol/status/1604331491193892865,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'rishibagree', 'name': 'Rishi Bagree', 'id': '147994804'}]",,,,
24,4,1.603717385097474e+18,1.603717385097474e+18,1671190994000.0,2022-12-16 11:43:14,0.0,,He is best material for being Pakistan PM. Raise his status as quickly as possible.,en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,5.0,11.0,https://twitter.com/tuubol/status/1603717385097474051,[],[],0.0,,False,0.0,0.0,0.0,https://twitter.com/moronhumor/status/1603608209717137410,None,,,,,,,[],,,,
25,5,1.5969276848476692e+18,1.5969276848476692e+18,1669572204000.0,2022-11-27 18:03:24,0.0,,Ye bhai to Apne personal tragedy ko bhi @BJP4India ke fayade ke liye use karna chahta hai...   Truely a legend.,hi,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,7.0,18.0,https://twitter.com/tuubol/status/1596927684847669249,[],[],0.0,,False,2.0,0.0,0.0,https://twitter.com/priyeshsinha8/status/1596737237169106945,None,,,,,,,[],,,,
26,6,1.594988314502697e+18,1.594988314502697e+18,1669109822000.0,2022-11-22 09:37:02,0.0,,#DharmicThread 10 powerful mantras of Bhagwan Shiva.  https://t.co/l2gj32pWqS,en,['dharmicthread'],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,2.0,9.0,https://twitter.com/tuubol/status/1594988314502696961,[],['https://pbs.twimg.com/media/FiKJazMVUAAEp5G.jpg'],1.0,https://pbs.twimg.com/media/FiKJazMVUAAEp5G.jpg,False,0.0,0.0,0.0,https://twitter.com/desi_thug1/status/1594518656783769601,None,,,,,,,[],,,,
27,7,1.5853431506711593e+18,1.5853431506711593e+18,1666810236000.0,2022-10-26 18:50:36,0.0,,Aaj Khush to bahut Hoge tum...,hi,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,3.0,18.0,https://twitter.com/tuubol/status/1585343150671159296,[],[],0.0,,False,0.0,0.0,0.0,https://twitter.com/ashoswai/status/1585156296072134656,None,,,,,,,[],,,,
28,8,1.584807655528624e+18,1.5845589539706184e+18,1666682564000.0,2022-10-25 07:22:44,0.0,,"@ashoswai Spinning is an art one should learn from you.  Christians and Muslims have ruled many parts of India for 100s of years.  If one of them get the max votes in democratic India, they can become PM or President. Who is stopping them?  Don't spread false narratives...",en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,2.0,7.0,https://twitter.com/tuubol/status/1584807655528624130,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'ashoswai', 'name': 'Ashok Swain', 'id': '70355674'}]",,,,
29,9,1.5811725801277645e+18,1.577993630471852e+18,1665815894000.0,2022-10-15 06:38:14,0.0,,"@sumanthbharatha @Tejasvi_Surya @BSBommai @sriramulubjp 90% of non-aggregattor autos charge double the rate for every ride. Not using the meter is the norm here.  Now, since the eggregators cannot ply autos, the prices have  increased drastically.",en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,6.0,6.0,https://twitter.com/tuubol/status/1581172580127764485,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'sumanthbharatha', 'name': 'ಸುಮಂತ । సుమంత । सुमन्त । சுமந்த்', 'id': '459951829'}, {'screen_name': 'Tejasvi_Surya', 'name': 'Tejasvi Surya', 'id': '390677061'}, {'screen_name': 'BSBommai', 'name': 'Basavaraj S Bommai', 'id': '2955117367'}, {'screen_name': 'sriramulubjp', 'name': 'B Sriramulu', 'id': '2926777939'}]",,,,
30,10,1.5747287574534103e+18,1.5746284136459346e+18,1664279567000.0,2022-09-27 11:52:47,0.0,,@TusharSrilive @manojsoni23 Shameful...,en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,2.0,11.0,https://twitter.com/tuubol/status/1574728757453410304,[],[],0.0,,False,1.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'TusharSrilive', 'name': 'Tushar Srivastava', 'id': '842303501564825601'}, {'screen_name': 'manojsoni23', 'name': '🇮🇳manoj soni☀️', 'id': '424971476'}]",,,,
31,11,1.5566689454818673e+18,1.5566689454818673e+18,1659973772000.0,2022-08-08 15:49:32,0.0,,Twitter is a real gem.  Two people on my timeline share the exact same video... one after the other...  https://t.co/kcq8NcdGfx,en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,1.0,15.0,https://twitter.com/tuubol/status/1556668945481867264,[],['https://pbs.twimg.com/media/FZpmJ-1UYAAJXlk.jpg'],1.0,https://pbs.twimg.com/media/FZpmJ-1UYAAJXlk.jpg,False,0.0,0.0,0.0,,None,,,,,,,[],,,,
32,12,1.55580610750686e+18,1.5551609506672845e+18,1659768056000.0,2022-08-06 06:40:56,0.0,,@ANI @Dev_Fadnavis sir... please look into this,en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,6.0,6.0,https://twitter.com/tuubol/status/1555806107506860032,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'ANI', 'name': 'ANI', 'id': '355989081'}]",,,,
33,13,1.5539660111408087e+18,1.553785095483302e+18,1659329343000.0,2022-08-01 04:49:03,0.0,,@hvgoenka It is so beautiful 😍 you won't want to drink it...,en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,1.0,4.0,https://twitter.com/tuubol/status/1553966011140808704,[],[],0.0,,False,1.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'hvgoenka', 'name': 'Harsh Goenka', 'id': '39488770'}]",,,,
34,14,1.552943416190767e+18,1.552943416190767e+18,1659085537000.0,2022-07-29 09:05:37,0.0,,When will her leaders eat their words?  https://t.co/zHwQ688knN,en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,5.0,9.0,https://twitter.com/tuubol/status/1552943416190767107,[],['https://pbs.twimg.com/media/FY0pznBUUAATmir.jpg'],1.0,https://pbs.twimg.com/media/FY0pznBUUAATmir.jpg,False,0.0,0.0,0.0,,None,,,,,,,[],,,,
35,15,1.5527192308096983e+18,1.5522079637790433e+18,1659032087000.0,2022-07-28 18:14:47,0.0,,@IncomeTaxIndia @nsitharamanoffc @officeofPCM @FinMinIndia @PIB_India Everify is not working through SBI netbanking. Been trying this for the last 24 hours.,en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,4.0,18.0,https://twitter.com/tuubol/status/1552719230809698304,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'IncomeTaxIndia', 'name': 'Income Tax India', 'id': '4131677414'}, {'screen_name': 'nsitharamanoffc', 'name': 'NSitharamanOffice', 'id': '912211757363367936'}, {'screen_name': 'officeofPCM', 'name': 'Office of Pankaj Chaudhary', 'id': '1454390761177239553'}, {'screen_name': 'FinMinIndia', 'name': 'Ministry of Finance', 'id': '2613904818'}, {'screen_name': 'PIB_India', 'name': 'PIB India', 'id': '231033118'}]",,,,
36,16,1.5494408902879724e+18,1.5493832675387843e+18,1658250470000.0,2022-07-19 17:07:50,0.0,,@Shivspeaks_ So sad 😔   Why did he do that?  Looks like a case of suicide...  Was he suffering with depression?   @deepikapadukone @Uppolice hope you are able to go to the root of the problem and help his family.,en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,2.0,17.0,https://twitter.com/tuubol/status/1549440890287972352,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'Shivspeaks_', 'name': 'Shiv Chaudhary', 'id': '1275726119094886400'}]",,,,
37,17,1.548836025123844e+18,1.548836025123844e+18,1658106259000.0,2022-07-18 01:04:19,0.0,,@ArvindKejriwal @AltNews please do fact check,en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,1.0,1.0,https://twitter.com/tuubol/status/1548836025123844096,[],[],0.0,,False,0.0,0.0,0.0,https://twitter.com/sandeepg1979/status/1548661519260323840,None,,,,,,,[],,,,
38,18,1.5463523908146094e+18,1.5461532123693425e+18,1657514114000.0,2022-07-11 04:35:14,0.0,,@SaurabhPathakJi @jsaideepak @JaipurDialogues Help make this DM famous. He doesn't like people wearing Kurta Pyjama. He doesn't like people wiping their sweat using gamchha.   @RituRathaur @BhagwaanUvacha @flyingbeast320,en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,1.0,4.0,https://twitter.com/tuubol/status/1546352390814609408,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'SaurabhPathakJi', 'name': 'Saurabh Pathak', 'id': '1202560057243684864'}, {'screen_name': 'jsaideepak', 'name': 'Sai Deepak J', 'id': '39234827'}, {'screen_name': 'JaipurDialogues', 'name': 'The Jaipur Dialogues', 'id': '776460131722756100'}]",,,,
39,19,1.5463228964688404e+18,1.546242707680465e+18,1657507082000.0,2022-07-11 02:38:02,0.0,,@AsYouNotWish @majorgauravarya please take note of this. All Paki journalists are agents of thr ISI. Recently you have been engaging in lots of dialogues with them.   Hope you don't invite them for face to face talks.,en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,1.0,2.0,https://twitter.com/tuubol/status/1546322896468840448,[],[],0.0,,False,24.0,1.0,4.0,,None,,,,,,,"[{'screen_name': 'AsYouNotWish', 'name': 'Sonam Mahajan', 'id': '342034927'}]",,,,
40,20,1.5463183994703299e+18,1.5460568939566285e+18,1657506010000.0,2022-07-11 02:20:10,0.0,,@TheBrownUncle @Naveen_Kr_Shahi @Shubhrastha Iska Matlab hai...  Nayi deewar uthe.... Purani deewar gire...  Purani deewaron ko girana hi padta hai... Jab hame kuchh naya karna hota hai,hi,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,1.0,2.0,https://twitter.com/tuubol/status/1546318399470329859,[],[],0.0,,False,1.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'TheBrownUncle', 'name': 'uncunning jackal', 'id': '983286930086473728'}, {'screen_name': 'Naveen_Kr_Shahi', 'name': 'Naveen Shahi', 'id': '1864463328'}, {'screen_name': 'Shubhrastha', 'name': 'शुभ्रास्था (Shubhrastha)', 'id': '544640536'}]",,,,
41,21,1.5452627718471188e+18,1.5452627718471188e+18,1657254329000.0,2022-07-08 04:25:29,0.0,,Bahut hi purana sawaal hai...  Answer bhi obvious hai.  Duniya me sach keval eknhi party aur parivaar ke log bolte hain. Unhone jo Kah diya wahi Sach hai.,hi,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,5.0,4.0,https://twitter.com/tuubol/status/1545262771847118849,[],[],0.0,,False,0.0,0.0,0.0,https://twitter.com/Manisha76971197/status/1545037735567626241,None,,,,,,,[],,,,
42,22,1.5452620946556928e+18,1.5452620946556928e+18,1657254167000.0,2022-07-08 04:22:47,0.0,,"This is the exact thought came to my mind when the news of your twins with Shivon Zillis came out.  Way to go... we need more Musketeers in the world 🌎 after all, some will be needed for the Mars colonization project as well...",en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,5.0,4.0,https://twitter.com/tuubol/status/1545262094655692800,[],[],0.0,,False,1.0,0.0,0.0,https://twitter.com/elonmusk/status/1545046146548019201,None,,,,,,,[],,,,
43,23,1.541895241057198e+18,1.541498855061164e+18,1656451447000.0,2022-06-28 21:24:07,0.0,,"@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi You must first consider that social media posts done by Zubair have instigated people to murder an innocent, poor tailor who happened to follow a religion different than that of Zubair.   If you support him, you have blood on your hands too.",en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,2.0,21.0,https://twitter.com/tuubol/status/1541895241057198081,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,
44,24,1.5418106358973071e+18,1.5416961041812726e+18,1656431275000.0,2022-06-28 15:47:55,0.0,,@PCITweets You have blood on your hands.   You call him a journalist?   He gave an open call for violence against someone who quoted a book.  Now the call has been responded upon by his followers...  Shame on you...,en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,2.0,15.0,https://twitter.com/tuubol/status/1541810635897307137,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'PCITweets', 'name': 'Press Club of India', 'id': '3250350630'}]",,,,
45,25,1.5413483171534643e+18,1.541081063702704e+18,1656321050000.0,2022-06-27 09:10:50,0.0,,"@Profdilipmandal Ki MonDol sahib..  kemon aachhe  When your cases are heard in the middle of the night 🌙 the court is upholding the rights of the citizens,  When the court takes up the matter at 7 PM, it's a bias?  Shame on you...",en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,1.0,9.0,https://twitter.com/tuubol/status/1541348317153464321,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'Profdilipmandal', 'name': 'Dilip Mandal', 'id': '37365807'}]",,,,
46,26,1.5411200558904975e+18,1.5411187539491144e+18,1656266628000.0,2022-06-26 18:03:48,0.0,,Pst... did you try clicking like button yet?,en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,7.0,18.0,https://twitter.com/tuubol/status/1541120055890497536,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,[],,,,
47,27,1.5411187539491144e+18,1.5411187539491144e+18,1656266318000.0,2022-06-26 17:58:38,0.0,,No wayyyy.. Elon Musk changed the color of the like button from ❤️ to 💛 🤯,en,[],[],278318282.0,278318282.0,tuubol,TuuBol News Opinion,7.0,17.0,https://twitter.com/tuubol/status/1541118753949114368,[],[],0.0,,False,0.0,1.0,0.0,,None,,,,,,,[],,,,
